clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode
33,234,충남,2020-10-20,80,22:00,2020-10-21,2020-10-20,북부권역,12:00,주의보,PM25
84,240,충남,2020-10-22,182,15:00,2020-10-22,2020-10-22,북부권역,18:00,주의보,PM10
33,269,충남,2020-11-13,87,10:00,2020-11-14,2020-11-13,북부권역,6:00,주의보,PM25
33,274,충남,2020-11-14,79,23:00,2020-11-18,2020-11-14,북부권역,0:00,주의보,PM25
32,288,충남,2020-11-16,84,21:00,2020-11-17,2020-11-16,서부권역,16:00,주의보,PM25
32,290,충남,2020-11-16,79,22:00,2020-11-17,2020-11-16,동남부권역,15:00,주의보,PM25
27,303,충남,2020-12-11,79,12:00,2020-12-12,2020-12-11,북부권역,14:00,주의보,PM25
33,315,충남,2020-12-24,82,8:00,2020-12-24,2020-12-24,북부권역,15:00,주의보,PM25
28,321,충남,2020-12-28,76,21:00,2020-12-29,2020-12-28,북부권역,22:00,주의보,PM25
33,4,충북,2020-01-03,76,12:00,2020-01-05,2020-01-03,중부권역,16:00,주의보,PM25
29,10,충북,2020-01-11,87,13:00,2020-01-12,2020-01-11,북부권역,12:00,주의보,PM25
29,21,충북,2020-01-19,78,17:00,2020-01-20,2020-01-19,중부권역,13:00,주의보,PM25
27,37,충북,2020-01-24,82,12:00,2020-01-25,2020-01-24,중부권역,15:00,주의보,PM25
28,62,충북,2020-02-01,81,22:00,2020-02-03,2020-02-01,중부권역,7:00,주의보,PM25
28,50,충북,2020-02-01,81,18:00,2020-02-03,2020-02-01,남부권역,8:00,주의보,PM25
32,66,충북,2020-02-02,77,1:00,2020-02-03,2020-02-02,북부권역,4:00,주의보,PM25
33,97,충북,2020-02-14,82,21:00,2020-02-16,2020-02-14,중부권역,3:00,주의보,PM25
79,144,충북,2020-03-19,199,13:00,2020-03-19,2020-03-19,남부권역,15:00,주의보,PM10
80,165,충북,2020-04-04,153,17:00,2020-04-04,2020-04-04,남부권역,19:00,주의보,PM10
94,148,충북,2020-04-04,193,14:00,2020-04-04,2020-04-04,중부권역,17:00,주의보,PM10
34,265,충북,2020-10-28,77,10:00,2020-10-28,2020-10-28,북부권역,15:00,주의보,PM25
25,263,충북,2020-10-28,77,7:00,2020-10-28,2020-10-28,중부권역,16:00,주의보,PM25
32,287,충북,2020-11-16,86,21:00,2020-11-18,2020-11-16,남부권역,4:00,주의보,PM25
34,283,충북,2020-11-16,75,13:00,2020-11-17,2020-11-16,중부권역,15:00,주의보,PM25
34,305,충북,2020-12-11,77,21:00,2020-12-12,2020-12-11,남부권역,8:00,주의보,PM25
30,309,충북,2020-12-12,75,1:00,2020-12-12,2020-12-12,중부권역,13:00,주의보,PM25
32,311,충북,2020-12-22,79,14:00,2020-12-24,2020-12-22,북부권역,16:00,주의보,PM25
33,323,충북,2020-12-29,77,13:00,2020-12-29,2020-12-29,중부권역,19:00,주의보,PM25
