clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode,ename
300,1975,경북,2021-05-07,223,21:00,2021-05-08,2021-05-07,동부권역,10:00,주의보,PM10,gyeongbug
337,1854,경북,2021-05-07,251,18:00,2021-05-07,2021-05-07,서부권역,23:00,주의보,PM10,gyeongbug
307,2069,경북,2021-05-07,200,23:00,2021-05-08,2021-05-07,울릉권역,2:00,주의보,PM10,gyeongbug
130,2068,경북,2021-05-07,337,23:00,2021-05-09,2021-05-07,서부권역,6:00,경보,PM10,gyeongbug
33,2018,경북,2021-05-07,90,22:00,2021-05-09,2021-05-07,서부권역,7:00,주의보,PM25,gyeongbug
26,2351,경북,2021-05-08,77,5:00,2021-05-09,2021-05-08,울릉권역,4:00,주의보,PM25,gyeongbug
34,2570,경북,2021-05-08,77,2:00,2021-05-08,2021-05-08,동부권역,14:00,주의보,PM25,gyeongbug
140,2208,경북,2021-05-08,307,2:00,2021-05-08,2021-05-08,울릉권역,16:00,경보,PM10,gyeongbug
89,3110,경북,2021-05-08,140,16:00,2021-05-09,2021-05-08,울릉권역,6:00,주의보,PM10,gyeongbug
96,2805,경북,2021-05-08,138,13:00,2021-05-09,2021-05-08,동부권역,9:00,주의보,PM10,gyeongbug
138,2628,경북,2021-05-08,300,10:00,2021-05-08,2021-05-08,동부권역,13:00,경보,PM10,gyeongbug
95,3436,경북,2021-05-09,130,6:00,2021-05-09,2021-05-09,서부권역,9:00,주의보,PM10,gyeongbug
92,3480,경북,2021-05-25,176,10:00,2021-05-25,2021-05-25,동부권역,15:00,주의보,PM10,gyeongbug
63,3486,경북,2021-05-25,182,14:00,2021-05-25,2021-05-25,울릉권역,15:00,주의보,PM10,gyeongbug
31,38,경북,2022-01-09,79,21:00,2022-01-11,2022-01-09,서부권역,5:00,주의보,PM25,gyeongbug
26,105,경북,2022-02-26,78,2:00,2022-02-26,2022-02-26,서부권역,16:00,주의보,PM25,gyeongbug
84,167,경북,2022-03-05,169,5:00,2022-03-05,2022-03-05,울릉권역,9:00,주의보,PM10,gyeongbug
91,161,경북,2022-03-05,182,4:00,2022-03-05,2022-03-05,동부권역,16:00,주의보,PM10,gyeongbug
98,147,경북,2022-03-05,186,2:00,2022-03-05,2022-03-05,서부권역,15:00,주의보,PM10,gyeongbug
68,372,경북,2022-12-13,168,19:00,2022-12-13,2022-12-13,서부권역,22:00,주의보,PM10,gyeongbug
41,371,경북,2022-12-13,151,22:00,2022-12-14,2022-12-13,동부권역,0:00,주의보,PM10,gyeongbug
34,21,경북,2023-01-05,75,22:00,2023-01-06,2023-01-05,동부권역,17:00,주의보,PM25,gyeongbug
34,11,경북,2023-01-05,80,18:00,2023-01-08,2023-01-05,서부권역,15:00,주의보,PM25,gyeongbug
28,88,경북,2023-01-07,94,9:00,2023-01-08,2023-01-07,동부권역,14:00,주의보,PM25,gyeongbug
91,264,경북,2023-03-24,214,5:00,2023-03-24,2023-03-24,울릉권역,13:00,주의보,PM10,gyeongbug
94,268,경북,2023-03-24,176,11:00,2023-03-24,2023-03-24,동부권역,21:00,주의보,PM10,gyeongbug
75,286,경북,2023-03-25,167,8:00,2023-03-26,2023-03-25,울릉권역,21:00,주의보,PM10,gyeongbug
87,290,경북,2023-03-28,154,21:00,2023-03-29,2023-03-28,서부권역,14:00,주의보,PM10,gyeongbug
27,357,경북,2023-04-07,96,9:00,2023-04-07,2023-04-07,동부권역,16:00,주의보,PM25,gyeongbug
29,349,경북,2023-04-07,88,7:00,2023-04-07,2023-04-07,서부권역,14:00,주의보,PM25,gyeongbug
97,489,경북,2023-04-12,148,21:00,2023-04-13,2023-04-12,동부권역,23:00,주의보,PM10,gyeongbug
467,395,경북,2023-04-12,328,2:00,2023-04-12,2023-04-12,울릉권역,3:00,주의보,PM10,gyeongbug
469,389,경북,2023-04-12,225,1:00,2023-04-12,2023-04-12,서부권역,4:00,주의보,PM10,gyeongbug
132,513,경북,2023-04-12,467,3:00,2023-04-13,2023-04-12,울릉권역,0:00,경보,PM10,gyeongbug
144,426,경북,2023-04-12,469,4:00,2023-04-13,2023-04-12,서부권역,4:00,경보,PM10,gyeongbug
307,393,경북,2023-04-12,319,2:00,2023-04-12,2023-04-12,동부권역,3:00,주의보,PM10,gyeongbug
148,427,경북,2023-04-12,381,4:00,2023-04-12,2023-04-12,동부권역,21:00,경보,PM10,gyeongbug
93,514,경북,2023-04-12,132,0:00,2023-04-13,2023-04-13,울릉권역,4:00,주의보,PM10,gyeongbug
96,499,경북,2023-04-13,144,4:00,2023-04-14,2023-04-13,서부권역,5:00,주의보,PM10,gyeongbug
79,530,경북,2023-04-13,170,0:00,2023-04-14,2023-04-14,울릉권역,5:00,주의보,PM10,gyeongbug
95,542,경북,2023-04-16,169,14:00,2023-04-16,2023-04-16,서부권역,21:00,주의보,PM10,gyeongbug
436,577,경북,2023-04-21,230,14:00,2023-04-21,2023-04-21,동부권역,17:00,주의보,PM10,gyeongbug
615,562,경북,2023-04-21,360,9:00,2023-04-21,2023-04-21,울릉권역,11:00,주의보,PM10,gyeongbug
148,610,경북,2023-04-21,380,21:00,2023-04-23,2023-04-21,서부권역,8:00,경보,PM10,gyeongbug
146,694,경북,2023-04-21,436,17:00,2023-04-23,2023-04-21,동부권역,2:00,경보,PM10,gyeongbug
105,563,경북,2023-04-21,615,11:00,2023-04-22,2023-04-21,울릉권역,15:00,경보,PM10,gyeongbug
380,579,경북,2023-04-21,200,18:00,2023-04-21,2023-04-21,서부권역,21:00,주의보,PM10,gyeongbug
81,696,경북,2023-04-22,105,15:00,2023-04-22,2023-04-22,울릉권역,16:00,주의보,PM10,gyeongbug
97,692,경북,2023-04-23,148,8:00,2023-04-23,2023-04-23,서부권역,14:00,주의보,PM10,gyeongbug
94,695,경북,2023-04-23,146,2:00,2023-04-23,2023-04-23,동부권역,7:00,주의보,PM10,gyeongbug
74,744,경북,2023-05-22,194,15:00,2023-05-23,2023-05-22,울릉권역,2:00,주의보,PM10,gyeongbug
98,737,경북,2023-05-22,169,13:00,2023-05-23,2023-05-22,서부권역,1:00,주의보,PM10,gyeongbug
98,743,경북,2023-05-22,155,14:00,2023-05-23,2023-05-22,동부권역,5:00,주의보,PM10,gyeongbug
31,830,경북,2023-12-06,78,0:00,2023-12-07,2023-12-07,서부권역,3:00,주의보,PM25,gyeongbug
19,29,광주,2020-01-19,87,19:00,2020-01-20,2020-01-19,광주권역,13:00,주의보,PM25,gwangju
34,65,광주,2020-02-02,80,1:00,2020-02-02,2020-02-02,광주권역,14:00,주의보,PM25,gwangju
56,158,광주,2020-04-04,199,16:00,2020-04-04,2020-04-04,광주권역,18:00,주의보,PM10,gwangju
77,200,광주,2020-05-14,227,16:00,2020-05-14,2020-05-14,광주권역,19:00,주의보,PM10,gwangju
56,246,광주,2020-10-22,211,17:00,2020-10-22,2020-10-22,광주권역,20:00,주의보,PM10,gwangju
23,313,광주,2020-12-23,76,14:00,2020-12-24,2020-12-23,광주권역,14:00,주의보,PM25,gwangju
30,30,광주,2021-02-01,84,16:00,2021-02-02,2021-02-01,광주권역,3:00,주의보,PM25,gwangju
23,86,광주,2021-02-07,80,12:00,2021-02-07,2021-02-07,광주권역,23:00,주의보,PM25,gwangju
149,1660,광주,2021-03-29,551,8:00,2021-03-30,2021-03-29,광주권역,14:00,경보,PM10,gwangju
34,312,광주,2021-03-29,88,7:00,2021-03-30,2021-03-29,광주권역,13:00,주의보,PM25,gwangju
551,1659,광주,2021-03-29,401,7:00,2021-03-29,2021-03-29,광주권역,8:00,주의보,PM10,gwangju
91,311,광주,2021-03-29,149,14:00,2021-03-30,2021-03-30,광주권역,18:00,주의보,PM10,gwangju
75,1700,광주,2021-04-17,218,14:00,2021-04-17,2021-04-17,광주권역,16:00,주의보,PM10,gwangju
88,1733,광주,2021-04-28,174,20:00,2021-04-29,2021-04-28,광주권역,13:00,주의보,PM10,gwangju
158,1842,광주,2021-05-07,99,18:00,2021-05-07,2021-05-07,광주권역,21:00,주의보,PM25,gwangju
345,1813,광주,2021-05-07,417,17:00,2021-05-07,2021-05-07,광주권역,18:00,주의보,PM10,gwangju
56,1966,광주,2021-05-07,158,21:00,2021-05-08,2021-05-07,광주권역,15:00,경보,PM25,gwangju
144,1841,광주,2021-05-07,345,18:00,2021-05-09,2021-05-07,광주권역,6:00,경보,PM10,gwangju
34,2903,광주,2021-05-08,56,15:00,2021-05-09,2021-05-08,광주권역,11:00,주의보,PM25,gwangju
98,3406,광주,2021-05-09,144,6:00,2021-05-09,2021-05-09,광주권역,11:00,주의보,PM10,gwangju
67,3463,광주,2021-05-25,186,1:00,2021-05-25,2021-05-25,광주권역,13:00,주의보,PM10,gwangju
7,3518,광주,2021-11-20,75,23:00,2021-11-22,2021-11-20,광주권역,4:00,주의보,PM25,gwangju
33,67,광주,2022-01-10,80,13:00,2022-01-11,2022-01-10,광주권역,1:00,주의보,PM25,gwangju
26,129,광주,2022-02-26,85,11:00,2022-02-26,2022-02-26,광주권역,15:00,주의보,PM25,gwangju
37,172,광주,2022-03-05,213,6:00,2022-03-05,2022-03-05,광주권역,15:00,주의보,PM10,gwangju
94,263,광주,2022-04-27,165,21:00,2022-04-28,2022-04-27,광주권역,7:00,주의보,PM10,gwangju
43,369,광주,2022-12-13,106,23:00,2022-12-14,2022-12-13,광주권역,0:00,주의보,PM10,gwangju
310,315,광주,2022-12-13,228,11:00,2022-12-13,2022-12-13,광주권역,19:00,주의보,PM10,gwangju
106,365,광주,2022-12-13,310,19:00,2022-12-13,2022-12-13,광주권역,23:00,경보,PM10,gwangju
28,2,광주,2023-01-01,75,16:00,2023-01-01,2023-01-01,광주권역,20:00,주의보,PM25,gwangju
34,16,광주,2023-01-05,78,21:00,2023-01-08,2023-01-05,광주권역,2:00,주의보,PM25,gwangju
91,51,광주,2023-01-07,198,3:00,2023-01-08,2023-01-07,광주권역,16:00,주의보,PM10,gwangju
29,166,광주,2023-02-08,84,10:00,2023-02-08,2023-02-08,광주권역,17:00,주의보,PM25,gwangju
97,253,광주,2023-03-23,249,0:00,2023-03-24,2023-03-24,광주권역,20:00,주의보,PM10,gwangju
98,287,광주,2023-03-28,152,18:00,2023-03-28,2023-03-28,광주권역,22:00,주의보,PM10,gwangju
95,332,광주,2023-04-06,166,21:00,2023-04-07,2023-04-06,광주권역,3:00,주의보,PM10,gwangju
30,311,광주,2023-04-06,119,15:00,2023-04-07,2023-04-06,광주권역,15:00,주의보,PM25,gwangju
467,413,광주,2023-04-12,265,4:00,2023-04-12,2023-04-12,광주권역,6:00,주의보,PM10,gwangju
147,437,광주,2023-04-12,467,6:00,2023-04-13,2023-04-12,광주권역,3:00,경보,PM10,gwangju
95,497,광주,2023-04-13,147,3:00,2023-04-13,2023-04-13,광주권역,14:00,주의보,PM10,gwangju
96,647,광주,2023-04-22,158,6:00,2023-04-23,2023-04-22,광주권역,5:00,주의보,PM10,gwangju
92,761,광주,2023-05-22,167,22:00,2023-05-23,2023-05-22,광주권역,14:00,주의보,PM10,gwangju
32,803,광주,2023-12-06,135,21:00,2023-12-07,2023-12-06,광주권역,2:00,주의보,PM25,gwangju
92,811,광주,2023-12-06,151,22:00,2023-12-07,2023-12-06,광주권역,0:00,주의보,PM10,gwangju
19,29,광주,2020-01-19,87,19:00,2020-01-20,2020-01-19,광주권역,13:00,주의보,PM25,gwangju
34,65,광주,2020-02-02,80,1:00,2020-02-02,2020-02-02,광주권역,14:00,주의보,PM25,gwangju
56,158,광주,2020-04-04,199,16:00,2020-04-04,2020-04-04,광주권역,18:00,주의보,PM10,gwangju
77,200,광주,2020-05-14,227,16:00,2020-05-14,2020-05-14,광주권역,19:00,주의보,PM10,gwangju
56,246,광주,2020-10-22,211,17:00,2020-10-22,2020-10-22,광주권역,20:00,주의보,PM10,gwangju
23,313,광주,2020-12-23,76,14:00,2020-12-24,2020-12-23,광주권역,14:00,주의보,PM25,gwangju
30,30,광주,2021-02-01,84,16:00,2021-02-02,2021-02-01,광주권역,3:00,주의보,PM25,gwangju
23,86,광주,2021-02-07,80,12:00,2021-02-07,2021-02-07,광주권역,23:00,주의보,PM25,gwangju
149,1660,광주,2021-03-29,551,8:00,2021-03-30,2021-03-29,광주권역,14:00,경보,PM10,gwangju
34,312,광주,2021-03-29,88,7:00,2021-03-30,2021-03-29,광주권역,13:00,주의보,PM25,gwangju
551,1659,광주,2021-03-29,401,7:00,2021-03-29,2021-03-29,광주권역,8:00,주의보,PM10,gwangju
91,311,광주,2021-03-29,149,14:00,2021-03-30,2021-03-30,광주권역,18:00,주의보,PM10,gwangju
75,1700,광주,2021-04-17,218,14:00,2021-04-17,2021-04-17,광주권역,16:00,주의보,PM10,gwangju
88,1733,광주,2021-04-28,174,20:00,2021-04-29,2021-04-28,광주권역,13:00,주의보,PM10,gwangju
158,1842,광주,2021-05-07,99,18:00,2021-05-07,2021-05-07,광주권역,21:00,주의보,PM25,gwangju
345,1813,광주,2021-05-07,417,17:00,2021-05-07,2021-05-07,광주권역,18:00,주의보,PM10,gwangju
56,1966,광주,2021-05-07,158,21:00,2021-05-08,2021-05-07,광주권역,15:00,경보,PM25,gwangju
144,1841,광주,2021-05-07,345,18:00,2021-05-09,2021-05-07,광주권역,6:00,경보,PM10,gwangju
34,2903,광주,2021-05-08,56,15:00,2021-05-09,2021-05-08,광주권역,11:00,주의보,PM25,gwangju
98,3406,광주,2021-05-09,144,6:00,2021-05-09,2021-05-09,광주권역,11:00,주의보,PM10,gwangju
67,3463,광주,2021-05-25,186,1:00,2021-05-25,2021-05-25,광주권역,13:00,주의보,PM10,gwangju
7,3518,광주,2021-11-20,75,23:00,2021-11-22,2021-11-20,광주권역,4:00,주의보,PM25,gwangju
33,67,광주,2022-01-10,80,13:00,2022-01-11,2022-01-10,광주권역,1:00,주의보,PM25,gwangju
26,129,광주,2022-02-26,85,11:00,2022-02-26,2022-02-26,광주권역,15:00,주의보,PM25,gwangju
37,172,광주,2022-03-05,213,6:00,2022-03-05,2022-03-05,광주권역,15:00,주의보,PM10,gwangju
94,263,광주,2022-04-27,165,21:00,2022-04-28,2022-04-27,광주권역,7:00,주의보,PM10,gwangju
43,369,광주,2022-12-13,106,23:00,2022-12-14,2022-12-13,광주권역,0:00,주의보,PM10,gwangju
310,315,광주,2022-12-13,228,11:00,2022-12-13,2022-12-13,광주권역,19:00,주의보,PM10,gwangju
106,365,광주,2022-12-13,310,19:00,2022-12-13,2022-12-13,광주권역,23:00,경보,PM10,gwangju
28,2,광주,2023-01-01,75,16:00,2023-01-01,2023-01-01,광주권역,20:00,주의보,PM25,gwangju
34,16,광주,2023-01-05,78,21:00,2023-01-08,2023-01-05,광주권역,2:00,주의보,PM25,gwangju
91,51,광주,2023-01-07,198,3:00,2023-01-08,2023-01-07,광주권역,16:00,주의보,PM10,gwangju
29,166,광주,2023-02-08,84,10:00,2023-02-08,2023-02-08,광주권역,17:00,주의보,PM25,gwangju
97,253,광주,2023-03-23,249,0:00,2023-03-24,2023-03-24,광주권역,20:00,주의보,PM10,gwangju
98,287,광주,2023-03-28,152,18:00,2023-03-28,2023-03-28,광주권역,22:00,주의보,PM10,gwangju
95,332,광주,2023-04-06,166,21:00,2023-04-07,2023-04-06,광주권역,3:00,주의보,PM10,gwangju
30,311,광주,2023-04-06,119,15:00,2023-04-07,2023-04-06,광주권역,15:00,주의보,PM25,gwangju
467,413,광주,2023-04-12,265,4:00,2023-04-12,2023-04-12,광주권역,6:00,주의보,PM10,gwangju
147,437,광주,2023-04-12,467,6:00,2023-04-13,2023-04-12,광주권역,3:00,경보,PM10,gwangju
95,497,광주,2023-04-13,147,3:00,2023-04-13,2023-04-13,광주권역,14:00,주의보,PM10,gwangju
96,647,광주,2023-04-22,158,6:00,2023-04-23,2023-04-22,광주권역,5:00,주의보,PM10,gwangju
92,761,광주,2023-05-22,167,22:00,2023-05-23,2023-05-22,광주권역,14:00,주의보,PM10,gwangju
32,803,광주,2023-12-06,135,21:00,2023-12-07,2023-12-06,광주권역,2:00,주의보,PM25,gwangju
92,811,광주,2023-12-06,151,22:00,2023-12-07,2023-12-06,광주권역,0:00,주의보,PM10,gwangju
19,29,광주,2020-01-19,87,19:00,2020-01-20,2020-01-19,광주권역,13:00,주의보,PM25,gwangju
34,65,광주,2020-02-02,80,1:00,2020-02-02,2020-02-02,광주권역,14:00,주의보,PM25,gwangju
56,158,광주,2020-04-04,199,16:00,2020-04-04,2020-04-04,광주권역,18:00,주의보,PM10,gwangju
77,200,광주,2020-05-14,227,16:00,2020-05-14,2020-05-14,광주권역,19:00,주의보,PM10,gwangju
56,246,광주,2020-10-22,211,17:00,2020-10-22,2020-10-22,광주권역,20:00,주의보,PM10,gwangju
23,313,광주,2020-12-23,76,14:00,2020-12-24,2020-12-23,광주권역,14:00,주의보,PM25,gwangju
30,30,광주,2021-02-01,84,16:00,2021-02-02,2021-02-01,광주권역,3:00,주의보,PM25,gwangju
23,86,광주,2021-02-07,80,12:00,2021-02-07,2021-02-07,광주권역,23:00,주의보,PM25,gwangju
149,1660,광주,2021-03-29,551,8:00,2021-03-30,2021-03-29,광주권역,14:00,경보,PM10,gwangju
34,312,광주,2021-03-29,88,7:00,2021-03-30,2021-03-29,광주권역,13:00,주의보,PM25,gwangju
551,1659,광주,2021-03-29,401,7:00,2021-03-29,2021-03-29,광주권역,8:00,주의보,PM10,gwangju
91,311,광주,2021-03-29,149,14:00,2021-03-30,2021-03-30,광주권역,18:00,주의보,PM10,gwangju
75,1700,광주,2021-04-17,218,14:00,2021-04-17,2021-04-17,광주권역,16:00,주의보,PM10,gwangju
88,1733,광주,2021-04-28,174,20:00,2021-04-29,2021-04-28,광주권역,13:00,주의보,PM10,gwangju
158,1842,광주,2021-05-07,99,18:00,2021-05-07,2021-05-07,광주권역,21:00,주의보,PM25,gwangju
345,1813,광주,2021-05-07,417,17:00,2021-05-07,2021-05-07,광주권역,18:00,주의보,PM10,gwangju
56,1966,광주,2021-05-07,158,21:00,2021-05-08,2021-05-07,광주권역,15:00,경보,PM25,gwangju
144,1841,광주,2021-05-07,345,18:00,2021-05-09,2021-05-07,광주권역,6:00,경보,PM10,gwangju
34,2903,광주,2021-05-08,56,15:00,2021-05-09,2021-05-08,광주권역,11:00,주의보,PM25,gwangju
98,3406,광주,2021-05-09,144,6:00,2021-05-09,2021-05-09,광주권역,11:00,주의보,PM10,gwangju
67,3463,광주,2021-05-25,186,1:00,2021-05-25,2021-05-25,광주권역,13:00,주의보,PM10,gwangju
7,3518,광주,2021-11-20,75,23:00,2021-11-22,2021-11-20,광주권역,4:00,주의보,PM25,gwangju
33,67,광주,2022-01-10,80,13:00,2022-01-11,2022-01-10,광주권역,1:00,주의보,PM25,gwangju
26,129,광주,2022-02-26,85,11:00,2022-02-26,2022-02-26,광주권역,15:00,주의보,PM25,gwangju
37,172,광주,2022-03-05,213,6:00,2022-03-05,2022-03-05,광주권역,15:00,주의보,PM10,gwangju
94,263,광주,2022-04-27,165,21:00,2022-04-28,2022-04-27,광주권역,7:00,주의보,PM10,gwangju
43,369,광주,2022-12-13,106,23:00,2022-12-14,2022-12-13,광주권역,0:00,주의보,PM10,gwangju
310,315,광주,2022-12-13,228,11:00,2022-12-13,2022-12-13,광주권역,19:00,주의보,PM10,gwangju
106,365,광주,2022-12-13,310,19:00,2022-12-13,2022-12-13,광주권역,23:00,경보,PM10,gwangju
28,2,광주,2023-01-01,75,16:00,2023-01-01,2023-01-01,광주권역,20:00,주의보,PM25,gwangju
34,16,광주,2023-01-05,78,21:00,2023-01-08,2023-01-05,광주권역,2:00,주의보,PM25,gwangju
91,51,광주,2023-01-07,198,3:00,2023-01-08,2023-01-07,광주권역,16:00,주의보,PM10,gwangju
29,166,광주,2023-02-08,84,10:00,2023-02-08,2023-02-08,광주권역,17:00,주의보,PM25,gwangju
97,253,광주,2023-03-23,249,0:00,2023-03-24,2023-03-24,광주권역,20:00,주의보,PM10,gwangju
98,287,광주,2023-03-28,152,18:00,2023-03-28,2023-03-28,광주권역,22:00,주의보,PM10,gwangju
95,332,광주,2023-04-06,166,21:00,2023-04-07,2023-04-06,광주권역,3:00,주의보,PM10,gwangju
30,311,광주,2023-04-06,119,15:00,2023-04-07,2023-04-06,광주권역,15:00,주의보,PM25,gwangju
467,413,광주,2023-04-12,265,4:00,2023-04-12,2023-04-12,광주권역,6:00,주의보,PM10,gwangju
147,437,광주,2023-04-12,467,6:00,2023-04-13,2023-04-12,광주권역,3:00,경보,PM10,gwangju
95,497,광주,2023-04-13,147,3:00,2023-04-13,2023-04-13,광주권역,14:00,주의보,PM10,gwangju
96,647,광주,2023-04-22,158,6:00,2023-04-23,2023-04-22,광주권역,5:00,주의보,PM10,gwangju
92,761,광주,2023-05-22,167,22:00,2023-05-23,2023-05-22,광주권역,14:00,주의보,PM10,gwangju
32,803,광주,2023-12-06,135,21:00,2023-12-07,2023-12-06,광주권역,2:00,주의보,PM25,gwangju
92,811,광주,2023-12-06,151,22:00,2023-12-07,2023-12-06,광주권역,0:00,주의보,PM10,gwangju
29,58,대구,2020-02-01,76,21:00,2020-02-03,2020-02-01,대구권역,5:00,주의보,PM25,daegu
76,199,대구,2020-05-14,208,15:00,2020-05-15,2020-05-14,대구권역,1:00,주의보,PM10,daegu
26,318,대구,2020-12-24,80,11:00,2020-12-24,2020-12-24,대구권역,15:00,주의보,PM25,daegu
34,320,대구,2020-12-28,83,14:00,2020-12-28,2020-12-28,대구권역,16:00,주의보,PM25,daegu
97,18,대구,2021-01-16,168,3:00,2021-01-16,2021-01-16,대구권역,6:00,주의보,PM10,daegu
34,67,대구,2021-02-01,76,0:00,2021-02-02,2021-02-02,대구권역,3:00,주의보,PM25,daegu
74,150,대구,2021-03-16,203,12:00,2021-03-16,2021-03-16,대구권역,13:00,주의보,PM10,daegu
90,172,대구,2021-03-23,191,13:00,2021-03-23,2021-03-23,대구권역,18:00,주의보,PM10,daegu
815,373,대구,2021-03-29,444,8:00,2021-03-29,2021-03-29,대구권역,9:00,주의보,PM10,daegu
65,738,대구,2021-03-29,170,11:00,2021-03-29,2021-03-29,대구권역,13:00,경보,PM25,daegu
28,739,대구,2021-03-29,65,13:00,2021-03-30,2021-03-29,대구권역,0:00,주의보,PM25,daegu
170,442,대구,2021-03-29,128,9:00,2021-03-29,2021-03-29,대구권역,11:00,주의보,PM25,daegu
148,444,대구,2021-03-29,815,9:00,2021-03-30,2021-03-29,대구권역,2:00,경보,PM10,daegu
88,1493,대구,2021-03-30,148,2:00,2021-03-30,2021-03-30,대구권역,11:00,주의보,PM10,daegu
97,1675,대구,2021-04-17,156,5:00,2021-04-17,2021-04-17,대구권역,18:00,주의보,PM10,daegu
91,1932,대구,2021-05-07,163,20:00,2021-05-09,2021-05-07,대구권역,8:00,주의보,PM10,daegu
34,2687,대구,2021-05-08,78,11:00,2021-05-09,2021-05-08,대구권역,6:00,주의보,PM25,daegu
34,3521,대구,2021-11-21,82,11:00,2021-11-22,2021-11-21,대구권역,3:00,주의보,PM25,daegu
30,50,대구,2022-01-10,81,9:00,2022-01-11,2022-01-10,대구권역,5:00,주의보,PM25,daegu
26,108,대구,2022-02-26,76,3:00,2022-02-26,2022-02-26,대구권역,15:00,주의보,PM25,daegu
91,178,대구,2022-03-05,221,6:00,2022-03-05,2022-03-05,대구권역,13:00,주의보,PM10,daegu
37,342,대구,2022-12-13,179,15:00,2022-12-13,2022-12-13,대구권역,23:00,주의보,PM10,daegu
29,10,대구,2023-01-05,78,17:00,2023-01-06,2023-01-05,대구권역,16:00,주의보,PM25,daegu
33,90,대구,2023-01-07,83,9:00,2023-01-07,2023-01-07,대구권역,17:00,주의보,PM25,daegu
96,106,대구,2023-01-07,150,12:00,2023-01-07,2023-01-07,대구권역,14:00,주의보,PM10,daegu
96,272,대구,2023-03-24,173,14:00,2023-03-24,2023-03-24,대구권역,23:00,주의보,PM10,daegu
23,354,대구,2023-04-07,87,8:00,2023-04-07,2023-04-07,대구권역,13:00,주의보,PM25,daegu
99,486,대구,2023-04-12,137,19:00,2023-04-13,2023-04-12,대구권역,17:00,주의보,PM10,daegu
302,482,대구,2023-04-12,309,1:00,2023-04-12,2023-04-12,대구권역,2:00,주의보,PM10,daegu
137,483,대구,2023-04-12,302,2:00,2023-04-12,2023-04-12,대구권역,19:00,경보,PM10,daegu
98,538,대구,2023-04-16,201,13:00,2023-04-16,2023-04-16,대구권역,21:00,주의보,PM10,daegu
441,578,대구,2023-04-21,234,17:00,2023-04-21,2023-04-21,대구권역,19:00,주의보,PM10,daegu
141,603,대구,2023-04-21,441,19:00,2023-04-23,2023-04-21,대구권역,4:00,경보,PM10,daegu
90,689,대구,2023-04-23,141,4:00,2023-04-23,2023-04-23,대구권역,10:00,주의보,PM10,daegu
31,829,대구,2023-12-07,77,1:00,2023-12-07,2023-12-07,대구권역,3:00,주의보,PM25,daegu
29,58,대구,2020-02-01,76,21:00,2020-02-03,2020-02-01,대구권역,5:00,주의보,PM25,daegu
76,199,대구,2020-05-14,208,15:00,2020-05-15,2020-05-14,대구권역,1:00,주의보,PM10,daegu
26,318,대구,2020-12-24,80,11:00,2020-12-24,2020-12-24,대구권역,15:00,주의보,PM25,daegu
34,320,대구,2020-12-28,83,14:00,2020-12-28,2020-12-28,대구권역,16:00,주의보,PM25,daegu
97,18,대구,2021-01-16,168,3:00,2021-01-16,2021-01-16,대구권역,6:00,주의보,PM10,daegu
34,67,대구,2021-02-01,76,0:00,2021-02-02,2021-02-02,대구권역,3:00,주의보,PM25,daegu
74,150,대구,2021-03-16,203,12:00,2021-03-16,2021-03-16,대구권역,13:00,주의보,PM10,daegu
90,172,대구,2021-03-23,191,13:00,2021-03-23,2021-03-23,대구권역,18:00,주의보,PM10,daegu
815,373,대구,2021-03-29,444,8:00,2021-03-29,2021-03-29,대구권역,9:00,주의보,PM10,daegu
65,738,대구,2021-03-29,170,11:00,2021-03-29,2021-03-29,대구권역,13:00,경보,PM25,daegu
28,739,대구,2021-03-29,65,13:00,2021-03-30,2021-03-29,대구권역,0:00,주의보,PM25,daegu
170,442,대구,2021-03-29,128,9:00,2021-03-29,2021-03-29,대구권역,11:00,주의보,PM25,daegu
148,444,대구,2021-03-29,815,9:00,2021-03-30,2021-03-29,대구권역,2:00,경보,PM10,daegu
88,1493,대구,2021-03-30,148,2:00,2021-03-30,2021-03-30,대구권역,11:00,주의보,PM10,daegu
97,1675,대구,2021-04-17,156,5:00,2021-04-17,2021-04-17,대구권역,18:00,주의보,PM10,daegu
91,1932,대구,2021-05-07,163,20:00,2021-05-09,2021-05-07,대구권역,8:00,주의보,PM10,daegu
34,2687,대구,2021-05-08,78,11:00,2021-05-09,2021-05-08,대구권역,6:00,주의보,PM25,daegu
34,3521,대구,2021-11-21,82,11:00,2021-11-22,2021-11-21,대구권역,3:00,주의보,PM25,daegu
30,50,대구,2022-01-10,81,9:00,2022-01-11,2022-01-10,대구권역,5:00,주의보,PM25,daegu
26,108,대구,2022-02-26,76,3:00,2022-02-26,2022-02-26,대구권역,15:00,주의보,PM25,daegu
91,178,대구,2022-03-05,221,6:00,2022-03-05,2022-03-05,대구권역,13:00,주의보,PM10,daegu
37,342,대구,2022-12-13,179,15:00,2022-12-13,2022-12-13,대구권역,23:00,주의보,PM10,daegu
29,10,대구,2023-01-05,78,17:00,2023-01-06,2023-01-05,대구권역,16:00,주의보,PM25,daegu
33,90,대구,2023-01-07,83,9:00,2023-01-07,2023-01-07,대구권역,17:00,주의보,PM25,daegu
96,106,대구,2023-01-07,150,12:00,2023-01-07,2023-01-07,대구권역,14:00,주의보,PM10,daegu
96,272,대구,2023-03-24,173,14:00,2023-03-24,2023-03-24,대구권역,23:00,주의보,PM10,daegu
