clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode
131,755,경남,2023-05-22,309,17:00,2023-05-23,2023-05-22,합천권역,2:00,경보,PM10
98,718,경남,2023-05-22,176,11:00,2023-05-23,2023-05-22,창원권역,12:00,주의보,PM10
85,728,경남,2023-05-22,176,12:00,2023-05-23,2023-05-22,거창권역,6:00,주의보,PM10
99,726,경남,2023-05-22,163,12:00,2023-05-23,2023-05-22,거제권역,1:00,주의보,PM10
34,742,경남,2023-05-22,75,14:00,2023-05-23,2023-05-22,남해권역,3:00,주의보,PM25
99,714,경남,2023-05-22,218,10:00,2023-05-23,2023-05-22,남해권역,2:00,주의보,PM10
76,727,경남,2023-05-22,193,11:00,2023-05-23,2023-05-22,함양권역,6:00,주의보,PM10
75,732,경남,2023-05-22,153,13:00,2023-05-23,2023-05-22,김해권역,13:00,주의보,PM10
91,763,경남,2023-05-23,180,11:00,2023-05-23,2023-05-23,통영권역,19:00,주의보,PM10
80,762,경남,2023-05-23,131,2:00,2023-05-23,2023-05-23,합천권역,13:00,주의보,PM10
99,765,경남,2023-05-23,154,15:00,2023-05-23,2023-05-23,고성권역,20:00,주의보,PM10
18,821,경남,2023-12-06,94,23:00,2023-12-07,2023-12-06,함양권역,3:00,주의보,PM25
21,814,경남,2023-12-06,119,22:00,2023-12-07,2023-12-06,거창권역,2:00,주의보,PM25
26,819,경남,2023-12-06,139,23:00,2023-12-07,2023-12-06,통영권역,4:00,주의보,PM25
30,820,경남,2023-12-06,120,23:00,2023-12-07,2023-12-06,남해권역,3:00,주의보,PM25
29,824,경남,2023-12-07,80,2:00,2023-12-07,2023-12-07,거제권역,5:00,주의보,PM25
21,823,경남,2023-12-06,77,0:00,2023-12-07,2023-12-07,합천권역,3:00,주의보,PM25
31,822,경남,2023-12-06,90,0:00,2023-12-07,2023-12-07,고성권역,2:00,주의보,PM25
34,21,경북,2023-01-05,75,22:00,2023-01-06,2023-01-05,동부권역,17:00,주의보,PM25
34,11,경북,2023-01-05,80,18:00,2023-01-08,2023-01-05,서부권역,15:00,주의보,PM25
28,88,경북,2023-01-07,94,9:00,2023-01-08,2023-01-07,동부권역,14:00,주의보,PM25
91,264,경북,2023-03-24,214,5:00,2023-03-24,2023-03-24,울릉권역,13:00,주의보,PM10
94,268,경북,2023-03-24,176,11:00,2023-03-24,2023-03-24,동부권역,21:00,주의보,PM10
75,286,경북,2023-03-25,167,8:00,2023-03-26,2023-03-25,울릉권역,21:00,주의보,PM10
87,290,경북,2023-03-28,154,21:00,2023-03-29,2023-03-28,서부권역,14:00,주의보,PM10
27,357,경북,2023-04-07,96,9:00,2023-04-07,2023-04-07,동부권역,16:00,주의보,PM25
29,349,경북,2023-04-07,88,7:00,2023-04-07,2023-04-07,서부권역,14:00,주의보,PM25
97,489,경북,2023-04-12,148,21:00,2023-04-13,2023-04-12,동부권역,23:00,주의보,PM10
467,395,경북,2023-04-12,328,2:00,2023-04-12,2023-04-12,울릉권역,3:00,주의보,PM10
469,389,경북,2023-04-12,225,1:00,2023-04-12,2023-04-12,서부권역,4:00,주의보,PM10
132,513,경북,2023-04-12,467,3:00,2023-04-13,2023-04-12,울릉권역,0:00,경보,PM10
144,426,경북,2023-04-12,469,4:00,2023-04-13,2023-04-12,서부권역,4:00,경보,PM10
307,393,경북,2023-04-12,319,2:00,2023-04-12,2023-04-12,동부권역,3:00,주의보,PM10
148,427,경북,2023-04-12,381,4:00,2023-04-12,2023-04-12,동부권역,21:00,경보,PM10
96,499,경북,2023-04-13,144,4:00,2023-04-14,2023-04-13,서부권역,5:00,주의보,PM10
93,514,경북,2023-04-12,132,0:00,2023-04-13,2023-04-13,울릉권역,4:00,주의보,PM10
79,530,경북,2023-04-13,170,0:00,2023-04-14,2023-04-14,울릉권역,5:00,주의보,PM10
95,542,경북,2023-04-16,169,14:00,2023-04-16,2023-04-16,서부권역,21:00,주의보,PM10
436,577,경북,2023-04-21,230,14:00,2023-04-21,2023-04-21,동부권역,17:00,주의보,PM10
615,562,경북,2023-04-21,360,9:00,2023-04-21,2023-04-21,울릉권역,11:00,주의보,PM10
148,610,경북,2023-04-21,380,21:00,2023-04-23,2023-04-21,서부권역,8:00,경보,PM10
146,694,경북,2023-04-21,436,17:00,2023-04-23,2023-04-21,동부권역,2:00,경보,PM10
105,563,경북,2023-04-21,615,11:00,2023-04-22,2023-04-21,울릉권역,15:00,경보,PM10
380,579,경북,2023-04-21,200,18:00,2023-04-21,2023-04-21,서부권역,21:00,주의보,PM10
81,696,경북,2023-04-22,105,15:00,2023-04-22,2023-04-22,울릉권역,16:00,주의보,PM10
97,692,경북,2023-04-23,148,8:00,2023-04-23,2023-04-23,서부권역,14:00,주의보,PM10
94,695,경북,2023-04-23,146,2:00,2023-04-23,2023-04-23,동부권역,7:00,주의보,PM10
74,744,경북,2023-05-22,194,15:00,2023-05-23,2023-05-22,울릉권역,2:00,주의보,PM10
98,737,경북,2023-05-22,169,13:00,2023-05-23,2023-05-22,서부권역,1:00,주의보,PM10
98,743,경북,2023-05-22,155,14:00,2023-05-23,2023-05-22,동부권역,5:00,주의보,PM10
31,830,경북,2023-12-06,78,0:00,2023-12-07,2023-12-07,서부권역,3:00,주의보,PM25
28,2,광주,2023-01-01,75,16:00,2023-01-01,2023-01-01,광주권역,20:00,주의보,PM25
34,16,광주,2023-01-05,78,21:00,2023-01-08,2023-01-05,광주권역,2:00,주의보,PM25
91,51,광주,2023-01-07,198,3:00,2023-01-08,2023-01-07,광주권역,16:00,주의보,PM10
29,166,광주,2023-02-08,84,10:00,2023-02-08,2023-02-08,광주권역,17:00,주의보,PM25
97,253,광주,2023-03-23,249,0:00,2023-03-24,2023-03-24,광주권역,20:00,주의보,PM10
98,287,광주,2023-03-28,152,18:00,2023-03-28,2023-03-28,광주권역,22:00,주의보,PM10
95,332,광주,2023-04-06,166,21:00,2023-04-07,2023-04-06,광주권역,3:00,주의보,PM10
30,311,광주,2023-04-06,119,15:00,2023-04-07,2023-04-06,광주권역,15:00,주의보,PM25
467,413,광주,2023-04-12,265,4:00,2023-04-12,2023-04-12,광주권역,6:00,주의보,PM10
147,437,광주,2023-04-12,467,6:00,2023-04-13,2023-04-12,광주권역,3:00,경보,PM10
95,497,광주,2023-04-13,147,3:00,2023-04-13,2023-04-13,광주권역,14:00,주의보,PM10
96,647,광주,2023-04-22,158,6:00,2023-04-23,2023-04-22,광주권역,5:00,주의보,PM10
92,761,광주,2023-05-22,167,22:00,2023-05-23,2023-05-22,광주권역,14:00,주의보,PM10
32,803,광주,2023-12-06,135,21:00,2023-12-07,2023-12-06,광주권역,2:00,주의보,PM25
92,811,광주,2023-12-06,151,22:00,2023-12-07,2023-12-06,광주권역,0:00,주의보,PM10
29,10,대구,2023-01-05,78,17:00,2023-01-06,2023-01-05,대구권역,16:00,주의보,PM25
33,90,대구,2023-01-07,83,9:00,2023-01-07,2023-01-07,대구권역,17:00,주의보,PM25
96,106,대구,2023-01-07,150,12:00,2023-01-07,2023-01-07,대구권역,14:00,주의보,PM10
96,272,대구,2023-03-24,173,14:00,2023-03-24,2023-03-24,대구권역,23:00,주의보,PM10
23,354,대구,2023-04-07,87,8:00,2023-04-07,2023-04-07,대구권역,13:00,주의보,PM25
99,486,대구,2023-04-12,137,19:00,2023-04-13,2023-04-12,대구권역,17:00,주의보,PM10
302,482,대구,2023-04-12,309,1:00,2023-04-12,2023-04-12,대구권역,2:00,주의보,PM10
137,483,대구,2023-04-12,302,2:00,2023-04-12,2023-04-12,대구권역,19:00,경보,PM10
98,538,대구,2023-04-16,201,13:00,2023-04-16,2023-04-16,대구권역,21:00,주의보,PM10
441,578,대구,2023-04-21,234,17:00,2023-04-21,2023-04-21,대구권역,19:00,주의보,PM10
141,603,대구,2023-04-21,441,19:00,2023-04-23,2023-04-21,대구권역,4:00,경보,PM10
90,689,대구,2023-04-23,141,4:00,2023-04-23,2023-04-23,대구권역,10:00,주의보,PM10
31,829,대구,2023-12-07,77,1:00,2023-12-07,2023-12-07,대구권역,3:00,주의보,PM25
151,31,대전,2023-01-06,83,12:00,2023-01-07,2023-01-06,서부권역,5:00,주의보,PM25
183,29,대전,2023-01-06,82,11:00,2023-01-07,2023-01-06,동부권역,8:00,주의보,PM25
99,65,대전,2023-01-07,237,5:00,2023-01-07,2023-01-07,동부권역,13:00,주의보,PM10
65,71,대전,2023-01-07,151,5:00,2023-01-07,2023-01-07,서부권역,12:00,경보,PM25
67,78,대전,2023-01-07,183,8:00,2023-01-07,2023-01-07,동부권역,12:00,경보,PM25
93,66,대전,2023-01-07,228,5:00,2023-01-07,2023-01-07,서부권역,13:00,주의보,PM10
31,102,대전,2023-01-07,65,12:00,2023-01-07,2023-01-07,서부권역,15:00,주의보,PM25
32,101,대전,2023-01-07,67,12:00,2023-01-07,2023-01-07,동부권역,15:00,주의보,PM25
79,138,대전,2023-01-20,157,7:00,2023-01-20,2023-01-20,서부권역,12:00,주의보,PM10
87,140,대전,2023-01-20,164,8:00,2023-01-20,2023-01-20,동부권역,12:00,주의보,PM10
33,159,대전,2023-02-07,78,12:00,2023-02-08,2023-02-07,서부권역,18:00,주의보,PM25
32,158,대전,2023-02-07,77,12:00,2023-02-08,2023-02-07,동부권역,22:00,주의보,PM25
34,189,대전,2023-02-24,78,12:00,2023-02-24,2023-02-24,동부권역,16:00,주의보,PM25
81,252,대전,2023-03-23,171,23:00,2023-03-24,2023-03-23,동부권역,17:00,주의보,PM10
90,278,대전,2023-03-23,199,0:00,2023-03-24,2023-03-24,서부권역,18:00,주의보,PM10
34,319,대전,2023-04-06,129,16:00,2023-04-07,2023-04-06,서부권역,13:00,주의보,PM25
34,318,대전,2023-04-06,109,16:00,2023-04-07,2023-04-06,동부권역,14:00,주의보,PM25
149,436,대전,2023-04-12,353,5:00,2023-04-13,2023-04-12,동부권역,13:00,경보,PM10
406,410,대전,2023-04-12,271,2:00,2023-04-12,2023-04-12,서부권역,4:00,주의보,PM10
139,435,대전,2023-04-12,406,4:00,2023-04-13,2023-04-12,서부권역,13:00,경보,PM10
353,411,대전,2023-04-12,262,3:00,2023-04-12,2023-04-12,동부권역,5:00,주의보,PM10
95,509,대전,2023-04-13,149,13:00,2023-04-13,2023-04-13,동부권역,23:00,주의보,PM10
95,510,대전,2023-04-13,139,13:00,2023-04-13,2023-04-13,서부권역,23:00,주의보,PM10
89,554,대전,2023-04-16,151,14:00,2023-04-16,2023-04-16,서부권역,18:00,주의보,PM10
343,625,대전,2023-04-21,194,23:00,2023-04-22,2023-04-21,동부권역,2:00,주의보,PM10
92,671,대전,2023-04-22,147,19:00,2023-04-23,2023-04-22,동부권역,15:00,주의보,PM10
128,641,대전,2023-04-22,340,2:00,2023-04-23,2023-04-22,서부권역,13:00,경보,PM10
147,640,대전,2023-04-22,343,2:00,2023-04-22,2023-04-22,동부권역,19:00,경보,PM10
340,628,대전,2023-04-21,231,0:00,2023-04-22,2023-04-22,서부권역,2:00,주의보,PM10
95,698,대전,2023-04-23,128,13:00,2023-04-23,2023-04-23,서부권역,15:00,주의보,PM10
63,748,대전,2023-05-22,217,16:00,2023-05-23,2023-05-22,동부권역,1:00,주의보,PM10
63,749,대전,2023-05-22,215,16:00,2023-05-23,2023-05-22,서부권역,1:00,주의보,PM10
31,812,대전,2023-12-06,118,21:00,2023-12-07,2023-12-06,서부권역,1:00,주의보,PM25
26,810,대전,2023-12-06,120,21:00,2023-12-07,2023-12-06,동부권역,1:00,주의보,PM25
33,9,부산,2023-01-05,83,16:00,2023-01-07,2023-01-05,서부권역,19:00,주의보,PM25
33,4,부산,2023-01-05,91,10:00,2023-01-06,2023-01-05,동부권역,14:00,주의보,PM25
30,7,부산,2023-01-05,76,15:00,2023-01-06,2023-01-05,남부권역,15:00,주의보,PM25
27,8,부산,2023-01-05,78,15:00,2023-01-06,2023-01-05,중부권역,16:00,주의보,PM25
82,95,부산,2023-01-07,165,10:00,2023-01-07,2023-01-07,남부권역,17:00,주의보,PM10
34,84,부산,2023-01-07,78,8:00,2023-01-07,2023-01-07,남부권역,18:00,주의보,PM25
32,83,부산,2023-01-07,84,8:00,2023-01-07,2023-01-07,동부권역,18:00,주의보,PM25
90,96,부산,2023-01-07,158,10:00,2023-01-07,2023-01-07,중부권역,16:00,주의보,PM10
33,77,부산,2023-01-07,84,7:00,2023-01-07,2023-01-07,중부권역,19:00,주의보,PM25
93,94,부산,2023-01-07,160,10:00,2023-01-07,2023-01-07,서부권역,16:00,주의보,PM10
90,270,부산,2023-03-24,199,14:00,2023-03-24,2023-03-24,동부권역,21:00,주의보,PM10
92,274,부산,2023-03-24,184,15:00,2023-03-24,2023-03-24,중부권역,21:00,주의보,PM10
95,271,부산,2023-03-24,189,14:00,2023-03-24,2023-03-24,남부권역,20:00,주의보,PM10
92,277,부산,2023-03-24,178,16:00,2023-03-24,2023-03-24,서부권역,20:00,주의보,PM10
96,284,부산,2023-03-25,159,12:00,2023-03-26,2023-03-25,남부권역,10:00,주의보,PM10
99,285,부산,2023-03-25,155,13:00,2023-03-26,2023-03-25,서부권역,6:00,주의보,PM10
29,292,부산,2023-03-30,75,10:00,2023-03-31,2023-03-30,서부권역,13:00,주의보,PM25
29,362,부산,2023-04-07,75,12:00,2023-04-07,2023-04-07,서부권역,15:00,주의보,PM25
23,358,부산,2023-04-07,96,10:00,2023-04-07,2023-04-07,동부권역,18:00,주의보,PM25
34,361,부산,2023-04-07,78,12:00,2023-04-07,2023-04-07,중부권역,15:00,주의보,PM25
149,469,부산,2023-04-12,468,7:00,2023-04-13,2023-04-12,남부권역,4:00,경보,PM10
148,467,부산,2023-04-12,531,7:00,2023-04-13,2023-04-12,서부권역,3:00,경보,PM10
138,468,부산,2023-04-12,321,8:00,2023-04-13,2023-04-12,중부권역,4:00,경보,PM10
321,445,부산,2023-04-12,238,5:00,2023-04-12,2023-04-12,중부권역,8:00,주의보,PM10
115,470,부산,2023-04-12,413,7:00,2023-04-13,2023-04-12,동부권역,4:00,경보,PM10
413,432,부산,2023-04-12,290,5:00,2023-04-12,2023-04-12,동부권역,7:00,주의보,PM10
468,444,부산,2023-04-12,295,5:00,2023-04-12,2023-04-12,남부권역,7:00,주의보,PM10
531,443,부산,2023-04-12,270,5:00,2023-04-12,2023-04-12,서부권역,7:00,주의보,PM10
95,504,부산,2023-04-13,148,3:00,2023-04-13,2023-04-13,서부권역,10:00,주의보,PM10
83,507,부산,2023-04-13,115,4:00,2023-04-13,2023-04-13,동부권역,5:00,주의보,PM10
93,506,부산,2023-04-13,149,4:00,2023-04-13,2023-04-13,남부권역,6:00,주의보,PM10
90,505,부산,2023-04-13,138,4:00,2023-04-13,2023-04-13,중부권역,6:00,주의보,PM10
98,536,부산,2023-04-16,203,13:00,2023-04-16,2023-04-16,동부권역,16:00,주의보,PM10
143,649,부산,2023-04-22,499,18:00,2023-04-23,2023-04-21,동부권역,1:00,경보,PM10
147,650,부산,2023-04-22,490,19:00,2023-04-23,2023-04-21,서부권역,1:00,경보,PM10
32,589,부산,2023-04-21,93,19:00,2023-04-23,2023-04-21,남부권역,0:00,주의보,PM25
499,570,부산,2023-04-21,282,16:00,2023-04-21,2023-04-21,남부권역,18:00,주의보,PM10
490,576,부산,2023-04-21,279,17:00,2023-04-21,2023-04-21,서부권역,19:00,주의보,PM10
499,569,부산,2023-04-21,299,16:00,2023-04-21,2023-04-21,동부권역,18:00,주의보,PM10
147,658,부산,2023-04-21,499,18:00,2023-04-23,2023-04-21,남부권역,1:00,경보,PM10
144,659,부산,2023-04-21,379,18:00,2023-04-23,2023-04-21,중부권역,2:00,경보,PM10
29,602,부산,2023-04-21,79,20:00,2023-04-23,2023-04-21,동부권역,0:00,주의보,PM25
379,575,부산,2023-04-21,305,17:00,2023-04-21,2023-04-21,중부권역,18:00,주의보,PM10
97,680,부산,2023-04-23,147,1:00,2023-04-23,2023-04-23,서부권역,7:00,주의보,PM10
99,682,부산,2023-04-23,144,2:00,2023-04-23,2023-04-23,중부권역,7:00,주의보,PM10
86,678,부산,2023-04-23,147,1:00,2023-04-23,2023-04-23,남부권역,7:00,주의보,PM10
90,679,부산,2023-04-23,143,1:00,2023-04-23,2023-04-23,동부권역,7:00,주의보,PM10
69,723,부산,2023-05-22,201,11:00,2023-05-23,2023-05-22,동부권역,12:00,주의보,PM10
98,729,부산,2023-05-22,165,12:00,2023-05-23,2023-05-22,남부권역,12:00,주의보,PM10
80,736,부산,2023-05-22,170,13:00,2023-05-23,2023-05-22,서부권역,13:00,주의보,PM10
95,735,부산,2023-05-22,156,13:00,2023-05-23,2023-05-22,중부권역,12:00,주의보,PM10
29,827,부산,2023-12-07,76,2:00,2023-12-07,2023-12-07,남부권역,5:00,주의보,PM25
28,825,부산,2023-12-07,82,2:00,2023-12-07,2023-12-07,중부권역,5:00,주의보,PM25
31,826,부산,2023-12-07,95,2:00,2023-12-07,2023-12-07,동부권역,5:00,주의보,PM25
33,45,서울,2023-01-06,83,18:00,2023-01-09,2023-01-06,서울권역,17:00,주의보,PM25
94,111,서울,2023-01-07,158,14:00,2023-01-09,2023-01-07,서울권역,15:00,주의보,PM10
99,133,서울,2023-01-20,165,5:00,2023-01-20,2023-01-20,서울권역,9:00,주의보,PM10
30,164,서울,2023-02-08,76,6:00,2023-02-08,2023-02-08,서울권역,14:00,주의보,PM25
33,187,서울,2023-02-18,75,20:00,2023-02-19,2023-02-18,서울권역,10:00,주의보,PM25
31,202,서울,2023-03-11,75,4:00,2023-03-11,2023-03-11,서울권역,13:00,주의보,PM25
32,211,서울,2023-03-19,83,22:00,2023-03-20,2023-03-19,서울권역,19:00,주의보,PM25
315,234,서울,2023-03-23,266,19:00,2023-03-23,2023-03-23,서울권역,21:00,주의보,PM10
142,247,서울,2023-03-23,315,21:00,2023-03-24,2023-03-23,서울권역,4:00,경보,PM10
87,266,서울,2023-03-24,142,4:00,2023-03-25,2023-03-24,서울권역,3:00,주의보,PM10
34,328,서울,2023-04-06,110,20:00,2023-04-07,2023-04-06,서울권역,11:00,주의보,PM25
97,336,서울,2023-04-06,158,23:00,2023-04-07,2023-04-06,서울권역,6:00,주의보,PM10
379,373,서울,2023-04-12,366,0:00,2023-04-12,2023-04-12,서울권역,1:00,주의보,PM10
148,383,서울,2023-04-12,379,1:00,2023-04-13,2023-04-12,서울권역,22:00,경보,PM10
93,521,서울,2023-04-13,148,22:00,2023-04-14,2023-04-13,서울권역,11:00,주의보,PM10
86,704,서울,2023-05-21,168,16:00,2023-05-21,2023-05-21,서울권역,20:00,주의보,PM10
89,738,서울,2023-05-22,165,14:00,2023-05-23,2023-05-22,서울권역,1:00,주의보,PM10
24,775,서울,2023-11-23,90,9:00,2023-11-23,2023-11-23,서울권역,19:00,주의보,PM25
70,781,서울,2023-11-23,167,11:00,2023-11-23,2023-11-23,서울권역,19:00,주의보,PM10
17,804,서울,2023-12-06,80,21:00,2023-12-07,2023-12-06,서울권역,1:00,주의보,PM25
169,30,세종,2023-01-06,85,11:00,2023-01-07,2023-01-06,세종권역,8:00,주의보,PM25
93,62,세종,2023-01-07,198,4:00,2023-01-07,2023-01-07,세종권역,14:00,주의보,PM10
32,109,세종,2023-01-07,62,12:00,2023-01-08,2023-01-07,세종권역,1:00,주의보,PM25
62,86,세종,2023-01-07,169,8:00,2023-01-07,2023-01-07,세종권역,12:00,경보,PM25
87,142,세종,2023-01-20,157,8:00,2023-01-20,2023-01-20,세종권역,11:00,주의보,PM10
32,156,세종,2023-02-07,78,4:00,2023-02-08,2023-02-07,세종권역,16:00,주의보,PM25
23,173,세종,2023-02-12,80,18:00,2023-02-13,2023-02-12,세종권역,11:00,주의보,PM25
34,179,세종,2023-02-18,82,11:00,2023-02-19,2023-02-18,세종권역,6:00,주의보,PM25
97,248,세종,2023-03-23,235,21:00,2023-03-25,2023-03-23,세종권역,5:00,주의보,PM10
27,323,세종,2023-04-06,86,17:00,2023-04-07,2023-04-06,세종권역,13:00,주의보,PM25
99,343,세종,2023-04-07,154,1:00,2023-04-07,2023-04-07,세종권역,9:00,주의보,PM10
130,412,세종,2023-04-12,406,3:00,2023-04-14,2023-04-12,세종권역,0:00,경보,PM10
406,396,세종,2023-04-12,324,2:00,2023-04-12,2023-04-12,세종권역,3:00,주의보,PM10
94,524,세종,2023-04-14,130,0:00,2023-04-14,2023-04-14,세종권역,3:00,주의보,PM10
136,646,세종,2023-04-22,311,4:00,2023-04-23,2023-04-22,세종권역,13:00,경보,PM10
311,633,세종,2023-04-22,250,1:00,2023-04-22,2023-04-22,세종권역,4:00,주의보,PM10
99,699,세종,2023-04-23,136,13:00,2023-04-23,2023-04-23,세종권역,17:00,주의보,PM10
72,752,세종,2023-05-22,187,16:00,2023-05-23,2023-05-22,세종권역,1:00,주의보,PM10
34,791,세종,2023-12-06,78,18:00,2023-12-07,2023-12-06,세종권역,0:00,주의보,PM25
34,6,울산,2023-01-05,81,14:00,2023-01-07,2023-01-05,울산권역,22:00,주의보,PM25
88,100,울산,2023-01-07,151,11:00,2023-01-07,2023-01-07,울산권역,16:00,주의보,PM10
98,269,울산,2023-03-24,195,13:00,2023-03-24,2023-03-24,울산권역,21:00,주의보,PM10
99,283,울산,2023-03-25,157,11:00,2023-03-26,2023-03-25,울산권역,2:00,주의보,PM10
33,360,울산,2023-04-07,104,10:00,2023-04-07,2023-04-07,울산권역,15:00,주의보,PM25
494,425,울산,2023-04-12,284,4:00,2023-04-12,2023-04-12,울산권역,7:00,주의보,PM10
30,457,울산,2023-04-12,75,7:00,2023-04-12,2023-04-12,울산권역,10:00,주의보,PM25
139,458,울산,2023-04-12,494,7:00,2023-04-13,2023-04-12,울산권역,0:00,경보,PM10
95,493,울산,2023-04-12,139,0:00,2023-04-13,2023-04-13,울산권역,7:00,주의보,PM10
61,545,울산,2023-04-16,182,14:00,2023-04-16,2023-04-16,울산권역,18:00,주의보,PM10
34,590,울산,2023-04-21,84,19:00,2023-04-22,2023-04-21,울산권역,15:00,주의보,PM25
458,568,울산,2023-04-21,271,15:00,2023-04-21,2023-04-21,울산권역,17:00,주의보,PM10
146,574,울산,2023-04-21,458,17:00,2023-04-23,2023-04-21,울산권역,1:00,경보,PM10
89,677,울산,2023-04-23,146,1:00,2023-04-23,2023-04-23,울산권역,6:00,주의보,PM10
94,730,울산,2023-05-22,152,12:00,2023-05-23,2023-05-22,울산권역,11:00,주의보,PM10
29,828,울산,2023-12-07,78,3:00,2023-12-07,2023-12-07,울산권역,6:00,주의보,PM25
32,1,인천,2023-01-01,76,4:00,2023-01-01,2023-01-01,영종·영흥권역,15:00,주의보,PM25
31,42,인천,2023-01-06,88,17:00,2023-01-08,2023-01-06,동남부권역,17:00,주의보,PM25
32,43,인천,2023-01-06,87,17:00,2023-01-08,2023-01-06,서부권역,15:00,주의보,PM25
33,41,인천,2023-01-06,91,16:00,2023-01-08,2023-01-06,영종·영흥권역,16:00,주의보,PM25
33,44,인천,2023-01-06,94,17:00,2023-01-08,2023-01-06,강화권역,17:00,주의보,PM25
88,104,인천,2023-01-07,161,12:00,2023-01-09,2023-01-07,서부권역,14:00,주의보,PM10
94,61,인천,2023-01-07,174,3:00,2023-01-07,2023-01-07,영종·영흥권역,19:00,주의보,PM10
95,110,인천,2023-01-07,151,13:00,2023-01-07,2023-01-07,동남부권역,17:00,주의보,PM10
93,105,인천,2023-01-07,156,12:00,2023-01-07,2023-01-07,강화권역,17:00,주의보,PM10
92,117,인천,2023-01-08,159,3:00,2023-01-09,2023-01-08,강화권역,14:00,주의보,PM10
97,122,인천,2023-01-08,151,9:00,2023-01-08,2023-01-08,동남부권역,20:00,주의보,PM10
96,118,인천,2023-01-08,164,3:00,2023-01-09,2023-01-08,영종·영흥권역,14:00,주의보,PM10
85,124,인천,2023-01-09,158,10:00,2023-01-09,2023-01-09,동남부권역,14:00,주의보,PM10
90,131,인천,2023-01-20,170,4:00,2023-01-20,2023-01-20,서부권역,9:00,주의보,PM10
98,127,인천,2023-01-20,169,3:00,2023-01-20,2023-01-20,영종·영흥권역,8:00,주의보,PM10
98,129,인천,2023-01-20,167,4:00,2023-01-20,2023-01-20,강화권역,8:00,주의보,PM10
99,130,인천,2023-01-20,161,4:00,2023-01-20,2023-01-20,동남부권역,8:00,주의보,PM10
32,151,인천,2023-02-06,85,11:00,2023-02-08,2023-02-06,강화권역,11:00,주의보,PM25
34,148,인천,2023-02-06,79,10:00,2023-02-08,2023-02-06,영종·영흥권역,16:00,주의보,PM25
33,163,인천,2023-02-08,76,4:00,2023-02-08,2023-02-08,서부권역,13:00,주의보,PM25
30,169,인천,2023-02-12,106,10:00,2023-02-13,2023-02-12,강화권역,3:00,주의보,PM25
30,174,인천,2023-02-12,75,19:00,2023-02-13,2023-02-12,영종·영흥권역,4:00,주의보,PM25
34,184,인천,2023-02-18,75,18:00,2023-02-19,2023-02-18,영종·영흥권역,7:00,주의보,PM25
33,182,인천,2023-02-18,77,16:00,2023-02-19,2023-02-18,동남부권역,8:00,주의보,PM25
32,183,인천,2023-02-18,75,18:00,2023-02-19,2023-02-18,서부권역,8:00,주의보,PM25
30,185,인천,2023-02-18,88,18:00,2023-02-19,2023-02-18,강화권역,6:00,주의보,PM25
31,196,인천,2023-03-11,79,0:00,2023-03-11,2023-03-11,서부권역,13:00,주의보,PM25
27,197,인천,2023-03-11,78,0:00,2023-03-12,2023-03-11,영종·영흥권역,4:00,주의보,PM25
31,204,인천,2023-03-11,83,10:00,2023-03-11,2023-03-11,강화권역,14:00,주의보,PM25
33,198,인천,2023-03-11,76,0:00,2023-03-11,2023-03-11,동남부권역,13:00,주의보,PM25
28,205,인천,2023-03-19,90,10:00,2023-03-20,2023-03-19,강화권역,3:00,주의보,PM25
28,208,인천,2023-03-19,85,18:00,2023-03-20,2023-03-19,서부권역,17:00,주의보,PM25
28,206,인천,2023-03-19,84,16:00,2023-03-20,2023-03-19,영종·영흥권역,1:00,주의보,PM25
33,207,인천,2023-03-19,82,18:00,2023-03-20,2023-03-19,동남부권역,17:00,주의보,PM25
30,215,인천,2023-03-20,117,12:00,2023-03-20,2023-03-20,영종·영흥권역,16:00,주의보,PM25
82,217,인천,2023-03-20,157,13:00,2023-03-20,2023-03-20,서부권역,15:00,주의보,PM10
26,216,인천,2023-03-20,85,12:00,2023-03-20,2023-03-20,강화권역,16:00,주의보,PM25
31,220,인천,2023-03-22,82,11:00,2023-03-22,2023-03-22,동남부권역,20:00,주의보,PM25
22,221,인천,2023-03-22,82,14:00,2023-03-22,2023-03-22,영종·영흥권역,19:00,주의보,PM25
381,224,인천,2023-03-23,245,16:00,2023-03-23,2023-03-23,강화권역,18:00,주의보,PM10
148,236,인천,2023-03-23,366,19:00,2023-03-24,2023-03-23,서부권역,3:00,경보,PM10
144,229,인천,2023-03-23,381,18:00,2023-03-24,2023-03-23,강화권역,2:00,경보,PM10
390,223,인천,2023-03-23,268,16:00,2023-03-23,2023-03-23,영종·영흥권역,18:00,주의보,PM10
146,242,인천,2023-03-23,338,20:00,2023-03-24,2023-03-23,동남부권역,3:00,경보,PM10
338,226,인천,2023-03-23,286,18:00,2023-03-23,2023-03-23,동남부권역,20:00,주의보,PM10
366,227,인천,2023-03-23,313,18:00,2023-03-23,2023-03-23,서부권역,19:00,주의보,PM10
134,228,인천,2023-03-23,390,18:00,2023-03-24,2023-03-23,영종·영흥권역,2:00,경보,PM10
93,259,인천,2023-03-24,148,3:00,2023-03-25,2023-03-24,서부권역,2:00,주의보,PM10
87,258,인천,2023-03-24,146,3:00,2023-03-25,2023-03-24,동남부권역,3:00,주의보,PM10
92,255,인천,2023-03-24,134,2:00,2023-03-25,2023-03-24,영종·영흥권역,4:00,주의보,PM10
